WB_Code,Year,Population,GDP,GDP_per_capita
GRC,1981,9729350.0,51618456334.5633,5305.43729381339
GRC,1982,9789513.0,53858346938.7755,5501.63700061234
GRC,1983,9846627.0,48741397058.8235,4950.06026518761
GRC,1984,9895801.0,47352146311.971,4785.07463033775
GRC,1985,9934300.0,47155741426.1041,4746.76035816355
GRC,1986,9967213.0,55595445472.2493,5577.83258692769
GRC,1987,10000595.0,64739630095.6215,6473.57783168117
GRC,1988,10036983.0,75200610136.9205,7492.35204811251
GRC,1989,10089498.0,78067933277.3815,7737.54385772032
GRC,1990,10196792.0,96529587274.2906,9466.66238502174
GRC,1991,10319927.0,103680863712.844,10046.6663875475
GRC,1992,10399061.0,114608178405.434,11021.012224607
GRC,1993,10460415.0,107295704518.43,10257.3085789073
GRC,1994,10512922.0,114980063202.247,10937.0223808611
GRC,1995,10562153.0,134974613913.811,12779.081491606
GRC,1996,10608800.0,142502984144.96,13432.5262183244
GRC,1997,10661259.0,138766067640.085,13015.9175046854
GRC,1998,10720509.0,139612812175.718,13022.9648774809
GRC,1999,10761698.0,137131371955.307,12742.5404388143
GRC,2000,10805808.0,125760166224.805,11638.2010697215
GRC,2001,10862132.0,132050474720.03,12156.9572824221
GRC,2002,10902022.0,150253800085.865,13782.195640943
GRC,2003,10928070.0,196930509813.384,18020.612039764
GRC,2004,10955141.0,234979615898.225,21449.2552764245
GRC,2005,10987314.0,242315668619.405,22054.1315756886
GRC,2006,11020362.0,269073415333.676,24416.0232970275
GRC,2007,11048473.0,314226996944.108,28440.7625328955
GRC,2008,11077841.0,351121399546.485,31695.8331092209
GRC,2009,11107017.0,326829054686.306,29425.4573200263
GRC,2010,11121341.0,296417644404.034,26653.0488008626
GRC,2011,11104899.0,283228079776.041,25504.7866510124
GRC,2012,11045011.0,238841140018.233,21624.346052551
GRC,2013,10965211.0,236556279640.705,21573.3449762805
GRC,2014,10892413.0,233911581521.062,21474.7257123892
GRC,2015,10820883.0,194567373678.099,17980.7298238137
GRC,2016,10775971.0,193097239005.87,17919.2426377048
GRC,2017,10754679.0,200381103984.298,18631.9930129293
GRC,2018,10732882.0,213298873494.394,19873.4015238771
GRC,2019,10721582.0,207305649887.019,19335.3602002969
GRC,2020,10698599.0,191362985554.861,17886.733165236
GRC,2021,10569207.0,218303801895.326,20654.7001960815
GRC,2022,10436882.0,217990189600.69,20886.5243087629
GRC,2023,10407351.0,242946187738.269,23343.7103964562
GRC,2024,10405134.0,256238371778.118,24626.1481858973
GTM,1960,4063655.0,1043599900.0,256.813115286608
GTM,1961,4186201.0,1076699900.0,257.20215058952
GTM,1962,4312044.0,1143600000.0,265.21065183936
GTM,1963,4440264.0,1262800000.0,284.397504292538
GTM,1964,4571109.0,1299099900.0,284.197970339364
GTM,1965,4704965.0,1331399900.0,282.97764170403
GTM,1966,4840958.0,1390700000.0,287.277848723331
GTM,1967,4978862.0,1453500000.0,291.934180943356
GTM,1968,5118111.0,1610500000.0,314.666876118943
GTM,1969,5257081.0,1715399900.0,326.30273339901
GTM,1970,5396966.0,1904000000.0,352.790808761812
GTM,1971,5538355.0,1984800000.0,358.373560380293
GTM,1972,5682833.0,2101300000.0,369.762757413424
GTM,1973,5831631.0,2569200100.0,440.562871690613
GTM,1974,5981197.0,3161499900.0,528.57311003132
GTM,1975,6128731.0,3645900000.0,594.88660866336
GTM,1976,6262404.0,4365300200.0,697.064609693019
GTM,1977,6401515.0,5480500200.0,856.125495292911
GTM,1978,6561534.0,6070600200.0,925.180026499901
GTM,1979,6727797.0,6902600200.0,1025.98223460072
GTM,1980,6900212.0,7878700000.0,1141.80549814991
GTM,1981,7075648.0,8607500300.0,1216.49639722044
GTM,1982,7240241.0,8716999700.0,1203.96540667638
GTM,1983,7419642.0,9050000400.0,1219.73545354345
GTM,1984,7630682.0,9470000100.0,1241.04242582773
GTM,1985,7849693.0,9721652086.95652,1238.47545209176
GTM,1986,8070818.0,7231963515.98174,896.063263473632
GTM,1987,8296485.0,7084399840.0,853.903772501246
GTM,1988,8532099.0,7841602824.42748,919.070773138882
GTM,1989,8775546.0,8410724360.79545,958.427471156263
GTM,1990,9024773.0,7650196845.21546,847.688561830359
GTM,1991,9272584.0,9406135143.41165,1014.40279682682
GTM,1992,9522266.0,10440781587.5435,1096.45976992698
GTM,1993,9779761.0,11400017301.4587,1165.67442716224
GTM,1994,10043718.0,12983233310.7467,1292.67202750483
GTM,1995,10312996.0,14655404433.2771,1421.06177809796
GTM,1996,10583526.0,15674835615.3139,1481.05986750672
GTM,1997,10857754.0,17790026221.6139,1638.46281851789
GTM,1998,11139145.0,19395491992.9939,1741.20114182856
GTM,1999,11422965.0,18318412251.3642,1603.64776144934
GTM,2000,11697592.0,19288929030.0508,1648.96578971559
GTM,2001,11969422.0,18405220247.4412,1537.68663578252
GTM,2002,12246915.0,20444205991.025,1669.33517469705
GTM,2003,12525842.0,21576351798.9145,1722.54701910774
GTM,2004,12807402.0,23577298094.6571,1840.91184884
GTM,2005,13087629.0,26783389293.922,2046.46611650758
GTM,2006,13367459.0,29744246827.1839,2225.1234753878
GTM,2007,13652040.0,33567850824.1039,2458.81573919384
GTM,2008,13935174.0,38503720224.3166,2763.05988172926
GTM,2009,14215611.0,37126148264.6383,2611.64632773352
GTM,2010,14500112.0,40676578423.4871,2805.25960237322
GTM,2011,14792126.0,46876006272.2387,3168.98370607705
GTM,2012,15089647.0,49593929487.1263,3286.61959336267
GTM,2013,15387337.0,52996420177.4409,3444.15802275864
GTM,2014,15681725.0,57852159007.6243,3689.14510410202
GTM,2015,15971743.0,62186066547.6566,3893.50533299068
GTM,2016,16268760.0,66053408205.8838,4060.13784737643
GTM,2017,16567357.0,71653780740.4226,4324.99768915601
GTM,2018,16845685.0,73328356007.6152,4352.94593289707
GTM,2019,17103803.0,77172331693.4093,4511.99839552697
GTM,2020,17357325.0,77719468248.3666,4477.61785000665
GTM,2021,17598650.0,86455522272.7383,4912.62240414681
GTM,2022,17847877.0,95641446500.6523,5358.70156997677
GTM,2023,18124838.0,104368755054.601,5758.32760847852
GTM,2024,18406359.0,113199581158.203,6150.02571438505
GUY,1960,569143.0,170216241.126064,299.074645785091
GUY,1961,582568.0,185849535.376162,319.017754796284
GUY,1962,595461.0,194949512.626218,327.392579238974
GUY,1963,608537.0,175757893.938598,288.820390442321
GUY,1964,621764.0,194774513.063717,313.261161893769
GUY,1965,635128.0,213235294.117647,335.73593687831
GUY,1966,648646.0,228705882.352941,352.589675035291
GUY,1967,662311.0,250176470.588235,377.732621967981
GUY,1968,676160.0,229750000.0,339.786441079035
GUY,1969,690223.0,249300000.0,361.187616176221
GUY,1970,702705.0,267800000.0,381.098754100227
GUY,1971,712662.0,282050000.0,395.769663599294
GUY,1972,721617.0,285380952.380952,395.474264576572
GUY,1973,730138.0,307047619.047619,420.533678630093
GUY,1974,738057.0,433954545.454545,587.968877003464
GUY,1975,745393.0,494791666.666667,663.799722651899
GUY,1976,752253.0,454440000.0,604.105267775602
GUY,1977,758654.0,449880000.0,592.99759837818
GUY,1978,764586.0,507080000.0,663.208586084495
GUY,1979,770062.0,530440000.0,688.827652838343
GUY,1980,774367.0,603200000.0,778.958814102357
GUY,1981,776453.0,570357107.142857,734.567458871119
GUY,1982,776712.0,482000000.0,620.564636570569
GUY,1983,775891.0,489333333.333333,630.672779209107
GUY,1984,774111.0,437631605.263158,565.33443558244
GUY,1985,771477.0,453488372.093023,587.818395225034
GUY,1986,768098.0,504651139.534884,657.014000212061
GUY,1987,764120.0,354591846.938775,464.052566270711
GUY,1988,759663.0,413799990.0,544.715209244099
GUY,1989,754865.0,379779389.705882,503.109019103922
GUY,1990,749894.0,396582263.291139,528.851095342994
GUY,1991,747861.0,348533094.812165,466.039938988882
GUY,1992,749911.0,373573141.486811,498.156636569954
GUY,1993,752965.0,454101382.488479,603.084316652805
GUY,1994,755822.0,540874934.201012,715.611525201717
GUY,1995,758388.0,621626785.915493,819.668541584905
GUY,1996,760526.0,705406001.424501,927.523847211669
GUY,1997,762245.0,749138009.56454,982.804753805587
GUY,1998,763586.0,717530683.169567,939.685488169724
GUY,1999,764483.0,694754988.258295,908.790631391797
GUY,2000,764832.0,712667896.727512,931.796651718955
GUY,2001,764477.0,712167450.162898,931.574723847673
GUY,2002,763652.0,726131434.715338,950.866932470993
GUY,2003,763101.0,743063950.317749,973.742598054188
GUY,2004,762418.0,787814379.183843,1033.31030902188
GUY,2005,760914.0,824880550.343965,1084.06541388904
GUY,2006,758966.0,2379817990.6918,3135.60553528326
GUY,2007,756861.0,2730971595.39574,3608.28685240188
GUY,2008,754606.0,3025187433.33637,4008.9628671603
GUY,2009,752094.0,3165663152.73351,4209.13230624565
GUY,2010,749256.0,3432912516.92427,4581.76179693492
GUY,2011,746153.0,3691384317.52178,4947.22170589917
GUY,2012,746288.0,4063088535.76331,5444.39751913913
GUY,2013,750021.0,4167800928.83553,5556.91231156932
GUY,2014,754229.0,4127660151.8087,5472.68820452237
GUY,2015,758781.0,4279840193.7046,5640.41560569466
GUY,2016,763548.0,4482697336.56174,5870.87823759835
GUY,2017,768479.0,4748174334.14044,6178.6650437298
GUY,2018,791556.0,4787636997.85343,6048.38697180418
GUY,2019,807665.0,5173760191.84652,6405.82443444562
GUY,2020,807481.0,5471256594.72422,6775.70939096303
GUY,2021,815482.0,8041362110.31175,9860.87014834386
GUY,2022,821637.0,14718388489.2086,17913.4928066879
GUY,2023,826353.0,16918503597.1223,20473.7002190617
GUY,2024,831087.0,24662709832.1343,29675.2443873316
HRV,1960,4140181.0,,
HRV,1961,4167292.0,,
HRV,1962,4196712.0,,
HRV,1963,4225675.0,,
HRV,1964,4252876.0,,
HRV,1965,4280923.0,,
HRV,1966,4310701.0,,
HRV,1967,4338683.0,,
HRV,1968,4365628.0,,
HRV,1969,4391490.0,,
HRV,1970,4412252.0,,
HRV,1971,4431275.0,,
HRV,1972,4450564.0,,
HRV,1973,4470161.0,,
HRV,1974,4490660.0,,
HRV,1975,4512082.0,,
HRV,1976,4535934.0,,
HRV,1977,4559571.0,,
HRV,1978,4581085.0,,
HRV,1979,4594778.0,,
HRV,1980,4599782.0,,
HRV,1981,4611509.0,,
HRV,1982,4634234.0,,
HRV,1983,4658254.0,,
HRV,1984,4680285.0,,
HRV,1985,4701417.0,,
HRV,1986,4721446.0,,
HRV,1987,4739745.0,,
HRV,1988,4755207.0,,
HRV,1989,4767260.0,,
HRV,1990,4777368.0,25650213279.6781,5369.10978590681
HRV,1991,4689022.0,18760386774.7973,4000.91677428625
HRV,1992,4575818.0,10621169290.9986,2321.15204123035
HRV,1993,4600463.0,11259647874.4986,2447.50319141761
HRV,1994,4652024.0,15062911616.8222,3237.92646315285
HRV,1995,4620030.0,22772394546.6058,4929.05772183424
HRV,1996,4557097.0,24150978346.5253,5299.6410536193
HRV,1997,4534920.0,24175764812.1218,5331.02343858808
HRV,1998,4532135.0,25890228429.7214,5712.58985659548
HRV,1999,4512597.0,23777026779.3004,5269.03394637289
HRV,2000,4468302.0,22134411297.473,4953.65158789022
HRV,2001,4299642.0,23066883849.6467,5364.83824691607
HRV,2002,4302174.0,26757722428.6781,6219.58164143945
HRV,2003,4303399.0,35245317001.8224,8190.11135193887
HRV,2004,4304600.0,41836292157.3335,9718.97322801967
HRV,2005,4310145.0,45013119281.806,10443.5278353294
HRV,2006,4311159.0,49583544860.0759,11501.2099669894
HRV,2007,4310217.0,59290621398.1561,13755.8321073292
HRV,2008,4309705.0,68472854617.2831,15888.0606949392
HRV,2009,4305181.0,62315996674.7984,14474.6519774194
HRV,2010,4295427.0,58975205417.3439,13729.7654965022
HRV,2011,4280622.0,62889007657.3899,14691.558296292
HRV,2012,4260368.0,57548115904.416,13507.7805260991
HRV,2013,4233922.0,59846265181.8502,14134.9474982889
HRV,2014,4201598.0,59606934500.9957,14186.7295493276
HRV,2015,4151725.0,50998893384.8289,12283.7840620053
HRV,2016,4106867.0,52650714171.8617,12820.1653893008
HRV,2017,4041407.0,56182782585.9052,13901.7878144679
HRV,2018,3988775.0,61667925219.0755,15460.3669595491
HRV,2019,3949390.0,61466721186.3116,15563.5987295029
HRV,2020,3914206.0,57959843541.3699,14807.5608543265
HRV,2021,3878981.0,69002365163.3368,17788.7865816658
HRV,2022,3855641.0,71196498671.1145,18465.5414420364
HRV,2023,3859686.0,85624153964.0987,22184.2279304842
HRV,2024,3866200.0,92983810328.9088,24050.4397933135
HTI,1960,3858443.0,273187200.0,70.8024454423715
HTI,1961,3929030.0,271066000.0,68.99056510131
HTI,1962,4001575.0,281896800.0,70.4464617057034
HTI,1963,4073068.0,294883400.0,72.3983493523801
HTI,1964,4146244.0,325281200.0,78.4520158485608
HTI,1965,4223820.0,353251800.0,83.6332514169638
HTI,1966,4302639.0,368948600.0,85.7493738145357
HTI,1967,4382999.0,369124200.0,84.217267674485
HTI,1968,4465328.0,367968800.0,82.4057717596557
HTI,1969,4549334.0,391820400.0,86.1269803448153
HTI,1970,4635124.0,331200000.0,71.4543990624631
HTI,1971,4723244.0,362800000.0,76.8116150679491
HTI,1972,4813868.0,371998958.402916,77.2765182599349
HTI,1973,4906743.0,466798973.042259,95.1341802581181
HTI,1974,5001796.0,565399321.520814,113.039260601755
HTI,1975,5099086.0,681400000.0,133.631792050575
HTI,1976,5198357.0,879000000.0,169.091888071558
HTI,1977,5299476.0,947000000.0,178.696912675895
HTI,1978,5402580.0,974200000.0,180.321253919424
HTI,1979,5507590.0,1080600000.0,196.20196855612
HTI,1980,5614493.0,1383800000.0,246.46927157982
HTI,1981,5723725.0,1479400000.0,258.468043101302
HTI,1982,5835937.0,1474200000.0,252.607250558051
HTI,1983,5951096.0,1623600000.0,272.823694996686
HTI,1984,6069230.0,1816200000.0,299.247186216373
HTI,1985,6190862.0,2009400000.0,324.575156092964
HTI,1986,6316122.0,2318000000.0,366.997344256492
HTI,1987,6445123.0,2047200000.0,317.635520687503
HTI,1988,6578145.0,2613926800.0,397.365336276412
HTI,1989,6714730.0,2736243800.0,407.498708064211
HTI,1990,6854441.0,3096289800.0,451.720249689216
HTI,1991,6995450.0,3473562627.79423,496.545987433864
HTI,1992,7136571.0,2257129791.61575,316.276513134354
HTI,1993,7278181.0,1878253767.31305,258.066372258817
HTI,1994,7419771.0,2167569046.11837,292.134224374091
HTI,1995,7562546.0,2813313278.81082,372.006104665125
HTI,1996,7707557.0,2907517603.76719,377.229465025972
HTI,1997,7854298.0,3338949151.59927,425.111085879256
HTI,1998,8002143.0,3723903723.63772,465.363306259051
HTI,1999,8151296.0,4153725883.84082,509.578585275375
HTI,2000,8303151.0,6813566098.8675,820.600046761464
HTI,2001,8455918.0,6331970324.31022,748.821159844528
HTI,2002,8607641.0,6205847213.6351,720.969568042522
HTI,2003,8759912.0,5071947798.27263,578.995291079709
HTI,2004,8910263.0,6087360684.2969,683.185298155273
HTI,2005,9061273.0,7030149730.33692,775.845704056916
HTI,2006,9216562.0,7638739122.67242,828.805700289589
HTI,2007,9373296.0,9228637767.69009,984.566983448521
HTI,2008,9530774.0,10432962634.8748,1094.66058421644
HTI,2009,9689581.0,11597002834.7786,1196.8528706018
HTI,2010,9803294.0,11859312725.1448,1209.72733503094
HTI,2011,9914904.0,13008746038.8867,1312.03953552013
HTI,2012,10069771.0,13708925477.1304,1361.39396587374
HTI,2013,10222362.0,14902488604.2421,1457.83221179626
HTI,2014,10373235.0,15146883497.6331,1460.18898613914
HTI,2015,10523242.0,14849629308.6025,1411.12684746796
HTI,2016,10671457.0,14069277526.2278,1318.40268167953
HTI,2017,10817754.0,15093357161.1498,1395.23945184461
HTI,2018,10962362.0,16403864617.8458,1496.38048970156
HTI,2019,11105163.0,15016090929.5125,1352.17204191532
HTI,2020,11243848.0,14508222518.3018,1290.32538667383
HTI,2021,11374586.0,20944387975.7051,1841.33189337222
HTI,2022,11503606.0,20253551920.5516,1760.62635668777
HTI,2023,11637398.0,19850585722.3241,1705.75808460999
HTI,2024,11772557.0,25224154990.7946,2142.62330526788
HUN,1960,9983512.0,,
HUN,1961,10027958.0,,
HUN,1962,10060825.0,,
HUN,1963,10087947.0,,
HUN,1964,10119835.0,,
HUN,1965,10147935.0,,
HUN,1966,10178653.0,,
HUN,1967,10216604.0,,
HUN,1968,10255815.0,4886222554.66355,476.434350138292
HUN,1969,10298723.0,5429812386.53195,527.231617602682
HUN,1970,10337910.0,5780929202.60333,559.197091346639
HUN,1971,10367537.0,6291568220.79393,606.852738581394
HUN,1972,10398489.0,7379313742.13684,709.652502602719
HUN,1973,10432055.0,9138292402.1882,875.981999921224
HUN,1974,10478720.0,10016338178.9993,955.874207823024
HUN,1975,10540525.0,11420392514.6172,1083.47473343284
HUN,1976,10598677.0,13235612078.8396,1248.79851313891
HUN,1977,10648031.0,14783674054.829,1388.39509904029
HUN,1978,10684822.0,17286744153.707,1617.87853402771
HUN,1979,10704152.0,19959731324.801,1864.67188851588
HUN,1980,10711122.0,23116977148.0216,2158.22181355246
HUN,1981,10711848.0,23705883891.9445,2213.05267699322
HUN,1982,10705535.0,24141667188.0517,2255.06405686887
HUN,1983,10689463.0,21910365258.2514,2049.71617921793
HUN,1984,10668095.0,21242726264.4854,1991.23894795513
HUN,1985,10648713.0,21510643750.177,2020.02286569062
HUN,1986,10630564.0,24778163812.0131,2330.84188308476
HUN,1987,10612741.0,27232016527.4237,2565.9739107384
HUN,1988,10596487.0,29799838597.4079,2812.23754602897
HUN,1989,10481719.0,30422508937.567,2902.43508126549
HUN,1990,10373988.0,34478360678.756,3323.53967237633
HUN,1991,10373400.0,34867307352.646,3361.22268037924
HUN,1992,10369341.0,38857339124.9084,3747.32966394956
HUN,1993,10357523.0,40256233360.3817,3886.66608419616
HUN,1994,10343355.0,43307949890.4603,4187.0311799663
HUN,1995,10328965.0,46577614588.9926,4509.41740910077
HUN,1996,10311238.0,46833767123.6915,4542.0120380978
HUN,1997,10290486.0,47398564799.2496,4606.0569733295
HUN,1998,10266570.0,48784412623.5939,4751.7732430202
HUN,1999,10237530.0,49160204397.4635,4801.95949584162
HUN,2000,10210971.0,47275954428.9586,4629.91760812548
HUN,2001,10187576.0,53800068065.7969,5280.94887987063
HUN,2002,10158608.0,67636468625.0428,6658.04494326809
HUN,2003,10129552.0,85190469121.074,8410.09248198479
HUN,2004,10107146.0,104015363080.271,10291.2694721409
HUN,2005,10087065.0,113098237570.929,11212.2046968994
HUN,2006,10071370.0,115604111412.139,11478.4891640501
HUN,2007,10055780.0,140123326896.329,13934.605460375
HUN,2008,10038188.0,158228265915.534,15762.6322515113
HUN,2009,10022650.0,130807441076.16,13051.1831777184
HUN,2010,10000023.0,131898737241.166,13189.8433874768
HUN,2011,9971727.0,141712804953.868,14211.460557822
HUN,2012,9920362.0,128470269689.958,12950.1594488143
HUN,2013,9872734.0,135646053778.582,13739.4620151401
HUN,2014,9833038.0,141128696412.321,14352.501883174
HUN,2015,9797755.0,125244126623.289,12782.9412577973
HUN,2016,9759755.0,128983560865.293,13215.8605277789
HUN,2017,9726756.0,143335098991.862,14736.1668157258
HUN,2018,9706964.0,161184691013.835,16605.0570511887
HUN,2019,9694824.0,164936682033.992,17012.8598553199
HUN,2020,9670419.0,158468487754.196,16386.9308821258
HUN,2021,9630932.0,183282685440.486,19030.628130329
HUN,2022,9605074.0,177002580544.155,18428.028825614
HUN,2023,9592186.0,213240316634.648,22230.6277875187
HUN,2024,9562065.0,222722738925.641,23292.3263882478
IDN,1960,88296070.0,,
IDN,1961,90791249.0,,
IDN,1962,93375850.0,,
IDN,1963,96051424.0,,
IDN,1964,98833749.0,,
IDN,1965,101365130.0,,
IDN,1966,103792754.0,,
IDN,1967,106526393.0,5667756627.92093,53.2051866988581
IDN,1968,109450006.0,7076465299.81141,64.6547730642556
IDN,1969,112517639.0,8337423312.88344,74.0988114128793
IDN,1970,115657495.0,9150684931.50685,79.118823484002
IDN,1971,118833702.0,9333536369.94567,78.5428393869752
IDN,1972,122039841.0,10997590361.4458,90.1147549138956
IDN,1973,125288515.0,16273253012.0482,129.886231088685
IDN,1974,128555045.0,25802409638.5542,200.710984454591
IDN,1975,131843848.0,30463855421.6867,231.060120618497
IDN,1976,135173655.0,37269156626.506,275.713167824796
IDN,1977,138533541.0,45808915662.6506,330.670214101079
IDN,1978,141953163.0,51455719075.8254,362.483779779007
IDN,1979,145434834.0,51400186342.8889,353.424175826329
IDN,1980,148950540.0,72482337397.4439,486.620172021155
IDN,1981,152485035.0,85518233419.0479,560.830336032961
